省份,城市,河流,流域,断面名称,监测时间,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-8 16:00,8.526,10.328,2.152,0.025,0.0244,0.58
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-8 16:00,8.323,11.061,3.03,0.025,0.0437,0.446
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-8 16:00,8.64,14.417,5.019,0.025,0.055,0.587
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-8 16:00,8.133,11.599,2.563,0.025,0.0124,0.202
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-8 16:00,9.09,12.426,1.981,0.025,0.0371,1
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-8 20:00,8.364,9.817,2.051,0.025,0.0214,0.544
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-8 20:00,8.233,9.66,3.578,0.025,0.0644,0.521
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-8 20:00,8.58,12.365,4.67,0.025,0.0583,0.55
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-8 20:00,8.124,11.397,2.441,0.025,0.0115,0.221
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-8 20:00,8.84,10.642,1.716,0.025,0.0442,1.172
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-9 0:00,8.326,9.655,2.051,0.025,0.0223,0.477
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-9 0:00,8.247,9.468,3.578,0.025,0.0581,0.494
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-9 0:00,8.494,11.549,4.67,0.025,0.0622,0.513
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-9 0:00,8.147,11.206,2.441,0.025,0.0112,0.235
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-9 0:00,8.77,10.136,1.757,0.025,0.0426,1.158
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-9 4:00,8.275,9.45,2.637,0.025,0.0223,0.549
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-9 4:00,8.231,9.359,3.42,0.025,0.0626,0.507
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-9 4:00,8.423,10.911,4.506,0.025,0.0616,0.564
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-9 4:00,7.985,10.428,2.232,0.025,0.0116,0.276
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-9 4:00,8.68,9.814,1.66,0.025,0.0412,1.141
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-9 8:00,8.241,9.404,2.521,0.025,0.0225,0.592
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-9 8:00,8.244,9.304,3.48,0.025,0.0691,0.489
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-9 8:00,8.414,10.895,4.497,0.025,0.0598,0.501
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-9 8:00,7.894,9.932,2.292,0.025,0.0106,0.251
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-9 8:00,8.71,9.964,1.851,0.025,0.0415,1.073
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-9 12:00,8.254,9.57,2.21,0.025,0.0223,0.551
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-9 12:00,8.227,9.491,3.416,0.025,0.059,0.513
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-9 12:00,8.506,11.948,4.56,0.025,0.0593,0.528
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-9 12:00,7.965,10.514,2.411,0.025,0.0121,0.314
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-9 12:00,8.88,10.819,1.98,0.025,0.0444,1.1
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-9 16:00,8.279,9.655,2.117,0.025,0.0248,0.408
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-9 16:00,8.257,9.933,3.324,0.025,0.0573,0.527
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-9 16:00,8.673,13.598,4.852,0.025,0.0611,0.541
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-9 16:00,8.013,10.694,2.488,0.025,0.0121,0.309
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-9 16:00,8.77,10.234,1.7,0.0254,0.0436,1.18
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-9 20:00,8.215,9.429,1.832,0.025,0.0206,0.383
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-9 20:00,7.894,8.537,4.438,0.0569,0.0493,0.977
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-9 20:00,8.28,9.205,3.205,0.025,0.0515,0.593
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-9 20:00,8.624,13.217,4.571,0.025,0.0589,0.493
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-9 20:00,7.769,8.831,2.475,0.025,0.0123,0.316
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-9 20:00,8.65,9.945,1.594,0.025,0.048,1.231
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-10 0:00,8.248,9.482,1.832,0.025,0.02,0.433
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-10 0:00,7.905,8.351,4.438,0.0745,0.0518,0.93
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-10 0:00,8.295,8.728,3.205,0.025,0.0479,0.565
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-10 0:00,8.492,11.291,4.571,0.025,0.0571,0.5
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-10 0:00,7.843,9.462,2.475,0.025,0.0123,0.302
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-10 0:00,8.47,9.121,1.571,0.025,0.0555,1.284
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-10 4:00,8.203,9.257,2.069,0.025,0.0211,0.468
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-10 4:00,7.783,7.846,4.459,0.0696,0.053,0.914
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-10 4:00,8.292,8.13,3.198,0.025,0.0471,0.518
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-10 4:00,8.426,10.867,4.335,0.025,0.0611,0.491
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-10 4:00,7.582,8.561,2.379,0.025,0.0119,0.305
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-10 4:00,8.39,8.767,1.554,0.025,0.056,1.331
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-10 8:00,8.23,9.214,2.001,0.025,0.0214,0.434
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-10 8:00,7.702,7.476,4.61,0.0683,0.059,1.069
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-10 8:00,8.31,8.295,3.313,0.025,0.047,0.478
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-10 8:00,8.388,10.617,4.228,0.025,0.0557,0.486
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-10 8:00,7.346,7.777,2.28,0.025,0.0117,0.249
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-10 8:00,8.22,8.026,1.66,0.0428,0.065,1.448
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-10 12:00,8.284,9.446,1.97,0.025,0.0212,0.432
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-10 12:00,7.995,8.712,4.291,0.0657,0.0539,0.954
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-10 12:00,8.315,10.329,3.266,0.025,0.0536,0.534
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-10 12:00,8.586,12.55,4.35,0.025,0.0576,0.513
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-10 12:00,7.118,7.325,2.227,0.025,0.0121,0.319
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-10 12:00,8.27,8.314,1.7,0.0326,0.0583,1.392
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-10 16:00,8.323,9.493,1.978,0.025,0.0212,0.369
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-10 16:00,8.135,9.619,4.565,0.0571,0.0486,0.932
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-10 16:00,8.35,10.27,3.144,0.025,0.0486,0.518
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-10 16:00,8.736,14.431,4.547,0.025,0.0593,0.561
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-10 16:00,7.473,8.697,2.418,0.025,0.0133,0.277
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-10 16:00,8.55,9.266,1.7,0.0415,0.0538,1.267
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-10 20:00,8.282,9.501,1.997,0.025,0.0249,0.416
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-10 20:00,7.729,7.911,4.321,0.0654,0.0517,0.99
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-10 20:00,8.294,10.719,3.16,0.025,0.0489,0.523
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-10 20:00,8.55,12.786,4.232,0.025,0.0568,0.498
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-10 20:00,7.992,10.701,2.506,0.025,0.0127,0.235
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-10 20:00,8.54,9.146,1.555,0.025,0.0552,1.286
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-11 0:00,8.328,9.457,1.997,0.025,0.0233,0.404
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-11 0:00,7.621,7.39,4.321,0.0721,0.0564,0.944
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-11 0:00,8.279,9.933,3.16,0.025,0.0483,0.529
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-11 0:00,8.485,11.957,4.232,0.025,0.0604,0.521
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-11 0:00,8.019,10.593,2.506,0.025,0.0133,0.256
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-11 0:00,8.46,8.798,1.647,0.025,0.0553,1.313
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-11 4:00,8.298,9.312,2.034,0.025,0.022,0.388
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-11 4:00,7.655,7.597,4.271,0.0685,0.0536,0.953
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-11 4:00,8.259,8.81,3.271,0.025,0.0466,0.563
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-11 4:00,8.447,11.349,4.037,0.025,0.0579,0.519
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-11 4:00,8.01,10.046,2.514,0.025,0.0121,0.287
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-11 4:00,8.32,8.263,1.608,0.025,0.0606,1.39
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-11 8:00,8.224,9.196,2.397,0.025,0.0214,0.379
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-11 8:00,7.701,7.858,4.36,0.0566,0.0518,0.942
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-11 8:00,8.224,8.24,3.436,0.025,0.0527,0.686
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-11 8:00,8.395,10.788,3.97,0.025,0.0536,0.511
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-11 8:00,7.892,9.864,2.529,0.025,0.011,0.288
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-11 8:00,8.29,8.182,1.594,0.025,0.0612,1.417
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-11 12:00,8.279,9.362,2.745,0.025,0.0225,0.459
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-11 12:00,7.781,8.314,4.408,0.058,0.0513,1.006
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-11 12:00,8.243,9.262,3.727,0.025,0.0594,0.688
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-11 12:00,8.346,10.67,3.852,0.025,0.0605,0.514
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-11 12:00,7.921,10.186,2.453,0.025,0.0114,0.292
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-11 12:00,8.33,8.424,1.596,0.025,0.0655,1.391
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-11 16:00,8.321,9.495,2.398,0.025,0.0225,0.496
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-11 16:00,7.83,8.542,4.334,0.0575,0.0541,0.933
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-11 16:00,8.23,9.553,3.798,0.025,0.0743,0.875
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-11 16:00,8.271,10.702,3.627,0.025,0.0482,0.578
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-11 16:00,7.98,10.461,2.481,0.025,0.0128,0.196
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-11 16:00,8.34,8.362,1.614,0.025,0.0698,1.483
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-11 20:00,8.358,9.466,2.386,0.025,0.0219,0.479
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-11 20:00,7.799,8.34,4.273,0.064,0.0516,0.995
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-11 20:00,8.243,9.387,3.552,0.0259,0.0629,1.002
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-11 20:00,8.186,9.759,3.157,0.025,0.0466,0.543
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-11 20:00,7.941,10.117,2.525,0.025,0.012,0.228
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-11 20:00,8.38,8.512,1.601,0.025,0.0632,1.388
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-12 0:00,8.254,9.202,2.386,0.025,0.0229,0.413
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-12 0:00,7.731,7.96,4.273,0.0657,0.0602,0.976
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-12 0:00,8.227,9.257,3.552,0.0302,0.0597,1.065
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-12 0:00,8.161,9.558,3.157,0.025,0.0459,0.52
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-12 0:00,7.699,9.203,2.525,0.025,0.0133,0.291
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-12 0:00,8.36,8.405,1.614,0.025,0.0607,1.407
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-12 4:00,8.201,9.06,2.046,0.025,0.024,0.412
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-12 4:00,7.697,7.752,4.357,0.0628,0.052,0.977
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-12 4:00,8.231,9.059,4.033,0.0358,0.0588,0.978
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-12 4:00,8.135,9.383,3.444,0.025,0.05,0.526
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-12 4:00,7.584,8.876,2.161,0.025,0.0127,0.276
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-12 4:00,8.36,8.32,1.601,0.025,0.0632,1.416
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-12 8:00,8.163,8.934,2.158,0.025,0.0199,0.334
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-12 8:00,7.709,7.941,4.321,0.0698,0.0539,1.007
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-12 8:00,8.247,9.023,3.945,0.0282,0.059,1.272
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-12 8:00,8.123,9.255,3.485,0.025,0.0558,0.47
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-12 8:00,7.427,8.646,2.327,0.025,0.0114,0.215
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-12 8:00,8.28,8.099,1.7,0.025,0.0655,1.466
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-12 12:00,8.244,9.106,2.192,0.025,0.0224,0.431
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-12 12:00,7.847,8.463,4.371,0.0433,0.052,0.951
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-12 12:00,8.236,9.654,3.533,0.0308,0.0572,1.079
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-12 12:00,8.427,11.398,3.918,0.025,0.0606,0.589
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-12 12:00,7.572,9.071,2.309,0.025,0.0129,0.2
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-12 12:00,8.38,8.558,1.59,0.025,0.0644,1.407
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-12 16:00,8.364,9.48,1.954,0.025,0.0231,0.274
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-12 16:00,8.425,11.026,4.371,0.0409,0.0552,1.113
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-12 16:00,8.292,11.785,3.328,0.025,0.0592,0.918
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-12 16:00,8.584,13.522,4.155,0.025,0.0552,0.553
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-12 16:00,7.246,7.387,2.472,0.025,0.0141,0.326
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-12 16:00,8.65,9.456,1.608,0.025,0.0586,1.363
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-12 20:00,8.266,9.21,2.097,0.025,0.0231,0.283
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-12 20:00,7.865,8.465,4.255,0.0665,0.048,0.975
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-12 20:00,8.264,9.694,3.854,0.031,0.0667,1.182
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-12 20:00,8.467,11.293,4.24,0.025,0.0624,0.499
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-12 20:00,7.969,9.696,2.511,0.025,0.0131,0.164
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-12 20:00,8.67,9.42,1.601,0.025,0.0514,1.334
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-13 0:00,8.301,9.069,2.097,0.025,0.0823,1.112
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-13 0:00,7.836,8.328,4.255,0.0703,0.0512,0.973
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-13 0:00,8.237,9.353,3.854,0.025,0.082,1.305
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-13 0:00,8.41,10.529,4.24,0.025,0.0792,0.832
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-13 0:00,7.784,8.926,2.511,0.025,0.0189,0.267
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-13 0:00,8.47,8.603,1.921,0.025,0.0642,1.558
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-13 4:00,8.271,8.973,3.348,0.025,0.0825,1.006
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-13 4:00,7.807,8.233,4.22,0.0707,0.0517,0.937
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-13 4:00,8.243,9.265,3.846,0.025,0.0719,1.275
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-13 4:00,8.278,9.612,4.674,0.025,0.072,0.827
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-13 4:00,7.512,8.402,2.39,0.025,0.0166,0.242
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-13 4:00,8.39,8.391,1.912,0.025,0.0649,1.522
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-13 8:00,8.232,8.934,3.21,0.025,0.0853,0.979
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-13 8:00,7.765,8.093,4.384,0.0634,0.0531,0.974
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-13 8:00,8.228,9.134,4.282,0.025,0.0738,1.338
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-13 8:00,8.239,9.389,4.678,0.025,0.0726,0.844
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-13 8:00,7.319,8.144,2.444,0.025,0.0145,0.249
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-13 8:00,8.4,8.256,1.965,0.025,0.0583,1.479
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-13 12:00,8.192,8.953,3.152,0.025,0.0701,1.073
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-13 12:00,7.763,8.136,4.365,0.0579,0.0524,0.903
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-13 12:00,8.239,9.22,3.819,0.025,0.0742,1.148
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-13 12:00,8.29,9.908,4.458,0.025,0.0722,0.991
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-13 12:00,7.292,8.284,2.602,0.025,0.0147,0.262
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-13 12:00,8.38,8.4,1.881,0.025,0.0583,1.484
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-13 16:00,8.193,8.973,2.706,0.025,0.0594,1.009
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-13 16:00,7.753,8.144,4.263,0.07,0.0546,0.91
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-13 16:00,8.214,9.385,3.501,0.025,0.0622,1.189
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-13 16:00,8.295,10.02,4.528,0.025,0.0717,0.99
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-13 16:00,7.344,8.47,2.574,0.025,0.0144,0.313
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-13 16:00,8.49,8.831,1.72,0.025,0.0515,1.409
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-13 20:00,8.18,8.949,2.875,0.025,0.0651,0.981
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-13 20:00,7.773,8.223,4.261,0.0727,0.05,0.885
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-13 20:00,8.231,9.279,3.887,0.025,0.0709,1.228
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-13 20:00,8.23,9.592,4.445,0.025,0.0765,0.929
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-13 20:00,7.239,8.293,2.471,0.025,0.0131,0.283
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-13 20:00,8.51,8.868,1.766,0.025,0.0515,1.4
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-14 0:00,8.15,8.919,2.875,0.025,0.0613,0.963
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-14 0:00,7.731,8.059,4.261,0.0759,0.0552,0.906
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-14 0:00,8.241,9.193,3.887,0.025,0.0676,1.328
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-14 0:00,8.102,9.218,4.445,0.025,0.0704,0.819
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-14 0:00,7.165,8.008,2.471,0.025,0.0142,0.313
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-14 0:00,8.58,8.948,1.832,0.025,0.0479,1.372
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-14 4:00,8.151,8.911,2.652,0.025,0.0596,1.012
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-14 4:00,7.742,8.111,4.332,0.0753,0.0549,0.915
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-14 4:00,8.237,9.085,3.643,0.0367,0.0713,1.372
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-14 4:00,8.131,9.142,4.095,0.025,0.0798,1.171
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-14 4:00,7.043,7.867,2.391,0.025,0.0132,0.288
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-14 4:00,8.55,8.814,1.935,0.025,0.0452,1.379
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-14 8:00,8.133,8.909,2.729,0.025,0.0534,1.047
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-14 8:00,7.689,7.928,4.438,0.0888,0.0573,0.92
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-14 8:00,8.252,8.966,3.706,0.0509,0.0662,1.378
江苏省,无锡市,太湖,太湖流域,拖山,2022-11-14 8:00,8.078,8.96,3.835,0.025,0.0653,0.818
江苏省,苏州市,太湖,太湖流域,胥湖心,2022-11-14 8:00,6.993,7.807,2.504,0.025,0.0126,0.265
江苏省,无锡市,太湖,太湖流域,锡东水厂,2022-11-14 8:00,8.51,8.488,1.854,0.0308,0.047,1.367
江苏省,苏州市,太湖,太湖流域,乌龟山南,2022-11-14 12:00,8.147,8.942,2.315,0.025,0.0462,0.994
江苏省,无锡市,太湖,太湖流域,五里湖心,2022-11-14 12:00,7.723,8.151,4.317,0.0765,0.0551,0.897
江苏省,无锡市,太湖,太湖流域,兰山嘴,2022-11-14 12:00,8.243,9.387,4.18,0.0307,0.0515,1.411
